date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:12	305974/305974	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:41:23%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:42:42	475167/475167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:41:26%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a16.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a168fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:42:49	402666/402666	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:41:46%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce3.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce38fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:42:51	355283/355283	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:41:55%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d30809.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d308098fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:19	414932/414932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:42:13%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d31.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d318fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:21	6153/6153	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:20%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_e5d46275-1d39-40ca-9704-82905768ded6_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_e5d46275-1d39-40ca-9704-82905768ded6_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:42	370989/370989	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:42:43%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:43	4964/4964	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:42%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:54	397630/397630	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:42:51%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab21.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab218fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:55	395379/395379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:42:52%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_e5d46275-1d39-40ca-9704-82905768ded6@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_e5d46275-1d39-40ca-9704-82905768ded6@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:55	5754/5754	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:54%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a16_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a16_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:43:58	6294/6294	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:57%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce3_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce3_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:09	305974/305974	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:22%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_baf5f1b3-ccec-47b7-ad3d-0415045c9cad@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:11	6147/6147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:44:10%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d30809_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d30809_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:56	355283/355283	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:59%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d30809@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_1652f6cd-6456-4570-89bb-c018d1d30809@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:58	6002/6002	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:44:57%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d31_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d31_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:58	475167/475167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:44%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a16@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_72815419-c601-452c-a1fa-cf95b9956a16@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:44:59	402666/402666	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:43:56%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce3@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14_5b2a3f32-c49c-439a-8946-470cbb153ce3@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:45:01	5903/5903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:00%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:45:03	6318/6318	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:02%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab21_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab21_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:45:16	414932/414932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:44:12%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d31@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_43f2529b-38d9-4caf-a1bc-8fbe3d669d31@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:45:50	286574/286574	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:04%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9_1200x1200.jpg?v=1593157674	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9_1200x12009953.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:45:56	370989/370989	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:44:59%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_cdd66b58-7e69-4e6c-84e2-af345e5698df@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:45:58	2567/2567	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:39ab523c825a3cf69a3e9c3a188fe5d0	https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1.oembed	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1.oembed	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:45:59	264872/264872	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:17%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358_1200x1200.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358_1200x120029c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:46:02	397630/397630	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:01%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab21@2x.jpg?v=1595320035	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-18_d41e741c-eaea-485c-9bf6-8e84078aab21@2x8fa7.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-6)
09:46:37	294522/294522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:52%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584_1200x1200.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584_1200x120029c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:46:57	354495/354495	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:46:00%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad8535829c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:01	390800/390800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:45:59%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9.jpg?v=1593157674	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c99953.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:07	395379/395379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:46:04%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea58429c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:09	5220/5220	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:08%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:40	388655/388655	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:46:38%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d9.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d929c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:42	5466/5466	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:41%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:49	324557/324557	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:46:58%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf5.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf529c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:47:51	6153/6153	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:50%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:03	390800/390800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:02%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9@2x.jpg?v=1593157674	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-19_4a37bc13-7646-451e-8e01-820c947ce9c9@2x9953.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:05	6142/6142	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:48:04%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d9_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d9_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:05	354495/354495	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:10%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358@2x.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-10_2db0bfad-a471-4c90-9f6d-381c8ad85358@2x29c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:08	6043/6043	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:48:07%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf5_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf5_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:45	395379/395379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:43%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584@2x.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_cec68ed0-c26e-4c5d-972d-8a5a6b6ea584@2x29c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:53	388655/388655	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:47:52%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d9@2x.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-20_dcbacc8a-13a1-4201-a6df-c2827e0978d9@2x29c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:48:58	294522/294522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2000:37:21%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a_1200x1200.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a_1200x120096d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:48:58	324557/324557	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:48:06%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf5@2x.jpg?v=1593157683	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-21_f4a7d80a-0545-461b-9578-4689ac8efcf5@2x29c9.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito-1)
09:49:01	3893/3893	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:c923e8d1e029c735a9dc381535defd1e	https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito.oembed	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito.oembed	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:49:19	228519/228519	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2000:37:21%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_f6d8378e-5b23-41d5-9728-ef632bfb8cac_1200x1200.jpg?v=1593157523	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_f6d8378e-5b23-41d5-9728-ef632bfb8cac_1200x120062ec.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:49:46	354206/354206	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2000:37:21%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_1200x1200.jpg?v=1593157523	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13_1200x120062ec.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:49:52	305974/305974	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:49:03%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_f6d8378e-5b23-41d5-9728-ef632bfb8cac.jpg?v=1593157523	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-12_f6d8378e-5b23-41d5-9728-ef632bfb8cac62ec.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:50:04	395379/395379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:49:02%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a96d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:50:35	475167/475167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:49:20%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-13.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-1396d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:50:50	355283/355283	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:49:53%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_e8ab3d2d-632b-4410-ba47-4c1ab28482a4.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-15_e8ab3d2d-632b-4410-ba47-4c1ab28482a496d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:50:51	402666/402666	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:49:47%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-14.jpg?v=1593157523	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-1462ec.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:51:12	414932/414932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:50:06%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_20ca5c15-096e-45d6-9f79-933eb8396fb1.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-16_20ca5c15-096e-45d6-9f79-933eb8396fb196d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:51:14	6153/6153	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:51:13%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a_compact.jpg	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-11_0d485c96-6702-4d84-a3e2-772b0f1ea71a_compact.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
09:51:35	370989/370989	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Mar%202021%2006:50:36%20GMT	http://cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_2c120086-49b8-49f1-bcc9-231e588a69d0.jpg?v=1593157522	C:/My%20Web%20Sites/website/cdn.shopify.com/s/files/1/0418/1904/6039/products/tea-17_2c120086-49b8-49f1-bcc9-231e588a69d096d6.jpg	(from https://teaandcoffee-theme.myshopify.com/products/loremous-saliduar-a-cosmopolito)
